CustomerID,CustomerName,FirstName,LastName,BirthDate,EmailAddress,username,fullname,CUIT,Country,Document,Agent
485,"Wingtip Toys (Bonner Springs, KS)",Jeremy,Anderson,15/03/1973,jeremy2@adventure-works.com,jeremy2,Jeremy Anderson,,United States,AW00011285,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0"
486,"Wingtip Toys (Lowellville, OH)",Hunter,Griffin,31/08/1967,hunter16@adventure-works.com,hunter16,Hunter Griffin,,United States,AW00011286,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)
487,"Wingtip Toys (Elverson, PA)",Henry,Garcia,16/07/1966,henry16@adventure-works.com,henry16,Henry Garcia,,Canada,AW00011287,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"
488,"Wingtip Toys (Isabela, PR)",Cindy,Sanchez,12/03/1978,cindy19@adventure-works.com,cindy19,Cindy Sanchez,,United States,AW00011288,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)
489,"Wingtip Toys (Sayner, WI)",Maria,Carter,03/03/1972,maria53@adventure-works.com,maria53,Maria Carter,,United States,AW00011289,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
490,"Wingtip Toys (Beals, ME)",Katelyn,Sanchez,14/08/1972,katelyn26@adventure-works.com,katelyn26,Katelyn Sanchez,,United States,AW00011290,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:39.0) Gecko/20100101 Firefox/39.0
491,"Wingtip Toys (Morton Grove, IL)",Jenna,Wright,01/05/1972,jenna19@adventure-works.com,jenna19,Jenna Wright,,United States,AW00011291,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
492,"Wingtip Toys (Birds, IL)",Seth,Phillips,05/05/1967,seth42@adventure-works.com,seth42,Seth Phillips,,United States,AW00011292,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; yie10; rv:11.0) like Gecko
493,"Wingtip Toys (Federalsburg, MD)",Luke,Long,23/11/1960,luke28@adventure-works.com,luke28,Luke Long,,United States,AW00011293,"Mozilla/5.0 (Linux; Android 5.0; SAMSUNG-SM-G900A Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
494,"Wingtip Toys (Pikeview, CO)",Dalton,Clark,02/03/1961,dalton18@adventure-works.com,dalton18,Dalton Clark,,United States,AW00011294,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; KFTT Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
495,"Wingtip Toys (Boalsburg, PA)",Taylor,Lewis,13/11/1959,taylor67@adventure-works.com,taylor67,Taylor Lewis,,United States,AW00011295,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/8.0)
496,"Wingtip Toys (Port Hueneme, CA)",Haley,Richardson,05/04/1941,haley10@adventure-works.com,haley10,Haley Richardson,,United States,AW00011296,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko
497,"Wingtip Toys (Verdery, SC)",Noah,Coleman,01/08/1940,noah2@adventure-works.com,noah2,Noah Coleman,,United States,AW00011297,"Mozilla/5.0 (X11; CrOS x86_64 7077.111.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
498,"Wingtip Toys (Obetz, OH)",Jon,Luo,30/08/1940,jon46@adventure-works.com,jon46,Jon Luo,,United States,AW00011298,"Mozilla/5.0 (Linux; Android 4.0.4; BNTV400 Build/IMM76L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Safari/537.36"
499,"Wingtip Toys (East Fultonham, OH)",Orlando,Vazquez,29/09/1941,orlando14@adventure-works.com,orlando14,Orlando Vazquez,,United States,AW00011299,Mozilla/5.0 (Windows NT 6.1; rv:37.0) Gecko/20100101 Firefox/37.0
500,"Wingtip Toys (Obion, TN)",Fernando,Barnes,31/08/1965,fernando47@adventure-works.com,fernando47,Fernando Barnes,,Canada,AW00011300,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
501,"Wingtip Toys (Cavendish, VT)",Cameron,Rodriguez,07/12/1965,cameron38@adventure-works.com,cameron38,Cameron Rodriguez,,United States,AW00011301,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER"
502,"Wingtip Toys (Miesville, MN)",Spencer,Russell,09/12/1971,spencer22@adventure-works.com,spencer22,Spencer Russell,,United States,AW00011302,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0
503,"Wingtip Toys (Valhalla, NC)",Julia,Coleman,10/04/1966,julia72@adventure-works.com,julia72,Julia Coleman,,United States,AW00011303,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
504,"Wingtip Toys (Cape Neddick, ME)",Julia,Garcia,14/03/1971,julia38@adventure-works.com,julia38,Julia Garcia,,United States,AW00011304,"Mozilla/5.0 (Linux; Android 5.0; SAMSUNG SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
505,"Wingtip Toys (Silver Plume, CO)",Sean,Evans,17/12/1965,sean31@adventure-works.com,sean31,Sean Evans,,United States,AW00011305,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
506,"Wingtip Toys (North Beach Haven, NJ)",Micah,Zhou,20/12/1965,micah19@adventure-works.com,micah19,Micah Zhou,,United States,AW00011306,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0
507,"Wingtip Toys (Downingtown, PA)",Hunter,Rodriguez,31/10/1965,hunter53@adventure-works.com,hunter53,Hunter Rodriguez,,United States,AW00011307,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 AOL/9.8 AOLBuild/4346.18.US Safari/537.36"
508,"Wingtip Toys (Branson West, MO)",Ian,Gonzales,02/09/1959,ian57@adventure-works.com,ian57,Ian Gonzales,,United States,AW00011308,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; GWX:QUALIFIED)
509,"Wingtip Toys (Bergen Park, CO)",Victoria,Lewis,10/12/1959,victoria20@adventure-works.com,victoria20,Victoria Lewis,,United States,AW00011309,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.107 Safari/537.36"
510,"Wingtip Toys (Grabill, IN)",Erin,Sanders,05/07/1964,erin7@adventure-works.com,erin7,Erin Sanders,,United States,AW00011310,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; MDDCJS; rv:11.0) like Gecko
511,"Wingtip Toys (North Manitou, MI)",Gabrielle,Lopez,21/02/1959,gabrielle63@adventure-works.com,gabrielle63,Gabrielle Lopez,,United States,AW00011311,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 AOL/9.8 AOLBuild/4346.13.US Safari/537.36"
512,"Wingtip Toys (Philip, SD)",Sara,Richardson,01/10/1958,sara10@adventure-works.com,sara10,Sara Richardson,,United States,AW00011312,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 AOL/9.7 AOLBuild/4343.4043.US Safari/537.36"
513,"Wingtip Toys (Straughn, IN)",Trevor,Jenkins,27/08/1958,trevor6@adventure-works.com,trevor6,Trevor Jenkins,,United States,AW00011313,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0
514,"Wingtip Toys (Gilford, NH)",Mya,Flores,16/06/1970,mya13@adventure-works.com,mya13,Mya Flores,,United States,AW00011314,Mozilla/5.0 (Windows NT 5.1; rv:38.0) Gecko/20100101 Firefox/38.0
515,"Wingtip Toys (Del Valle, TX)",Hailey,Ward,31/03/1959,hailey12@adventure-works.com,hailey12,Hailey Ward,,United States,AW00011315,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
516,"Wingtip Toys (Harkers Island, NC)",Luke,Allen,17/05/1959,luke52@adventure-works.com,luke52,Luke Allen,,Canada,AW00011316,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/44.0.2403.89 Chrome/44.0.2403.89 Safari/537.36"
517,"Wingtip Toys (Licking, MO)",Victoria,Russell,14/09/1963,victoria66@adventure-works.com,victoria66,Victoria Russell,,United States,AW00011317,"Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
518,"Wingtip Toys (Raton, NM)",Jessica,Wilson,25/04/1958,jessica54@adventure-works.com,jessica54,Jessica Wilson,,United States,AW00011318,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MANM; rv:11.0) like Gecko
519,"Wingtip Toys (Boynton, OK)",Jade,Bailey,23/04/1948,jade13@adventure-works.com,jade13,Jade Bailey,,United States,AW00011319,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.6.2000 Chrome/30.0.1599.101 Safari/537.36"
520,"Wingtip Toys (Frenchburg, KY)",Morgan,Hill,24/12/1942,morgan19@adventure-works.com,morgan19,Morgan Hill,,United States,AW00011320,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/8.0.57838 Mobile/12H143 Safari/600.1.4"
521,"Wingtip Toys (Robertsdale, AL)",Terrance,Raman,05/01/1944,terrance9@adventure-works.com,terrance9,Terrance Raman,,United States,AW00011321,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
522,"Wingtip Toys (Dickerson, MD)",Sydney,Garcia,12/09/1943,sydney78@adventure-works.com,sydney78,Sydney Garcia,,United States,AW00011322,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; MDDRJS)
523,"Wingtip Toys (Bruceton Mills, WV)",Jose,Patterson,18/12/1943,jose33@adventure-works.com,jose33,Jose Patterson,,United States,AW00011323,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
524,"Wingtip Toys (Cloquet, MN)",Zachary,Anderson,10/11/1944,zachary39@adventure-works.com,zachary39,Zachary Anderson,,United States,AW00011324,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.22 Safari/537.36"
525,"Wingtip Toys (Claycomo, MO)",Elijah,Ross,29/12/1944,elijah7@adventure-works.com,elijah7,Elijah Ross,,United States,AW00011325,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0
526,"Wingtip Toys (Beekmantown, NY)",Rafael,Xie,23/12/1944,rafael26@adventure-works.com,rafael26,Rafael Xie,,United States,AW00011326,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; MATBJS; rv:11.0) like Gecko
527,"Wingtip Toys (Islip Terrace, NY)",Jaime,Moreno,01/09/1945,jaime48@adventure-works.com,jaime48,Jaime Moreno,,United States,AW00011327,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
528,"Wingtip Toys (Rich Creek, VA)",Julian,Griffin,30/06/1945,julian20@adventure-works.com,julian20,Julian Griffin,,Canada,AW00011328,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
529,"Wingtip Toys (Griswoldville, GA)",Andy,Alvarez,22/01/1946,andy9@adventure-works.com,andy9,Andy Alvarez,,United States,AW00011329,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:37.0) Gecko/20100101 Firefox/37.0
530,"Wingtip Toys (East Mountain, TX)",Ryan,Thompson,10/11/1945,ryan38@adventure-works.com,ryan38,Ryan Thompson,,Canada,AW00011330,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 AOL/9.8 AOLBuild/4346.13.US Safari/537.36"
531,"Wingtip Toys (Omer, MI)",Samantha,Jenkins,03/01/1974,samantha32@adventure-works.com,samantha32,Samantha Jenkins,,Canada,AW00011331,Mozilla/5.0 (Windows NT 5.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0
532,"Wingtip Toys (Waycross, GA)",Deanna,Ramos,02/04/1968,deanna44@adventure-works.com,deanna44,Deanna Ramos,,Germany,AW00011332,"Mozilla/5.0 (X11; Linux x86_64; U; en-us) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
533,"Wingtip Toys (Nichols Hills, OK)",Emily,Miller,07/01/1968,emily6@adventure-works.com,emily6,Emily Miller,,United Kingdom,AW00011333,"Mozilla/5.0 (X11; CrOS x86_64 6946.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
534,"Wingtip Toys (Plaquemine, LA)",Nicole,Brown,19/09/1966,nicole4@adventure-works.com,nicole4,Nicole Brown,,United Kingdom,AW00011334,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36"
535,"Wingtip Toys (Triadelphia, WV)",Carla,Raman,18/12/1977,carla14@adventure-works.com,carla14,Carla Raman,,Germany,AW00011335,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
536,"Wingtip Toys (Ferney, SD)",Shaun,Raji,08/03/1973,shaun21@adventure-works.com,shaun21,Shaun Raji,,France,AW00011336,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko
537,"Wingtip Toys (Akhiok, AK)",Jerome,Romero,21/03/1967,jerome7@adventure-works.com,jerome7,Jerome Romero,,United Kingdom,AW00011337,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
538,"Wingtip Toys (Deeson, MS)",Frank,Navarro,06/08/1972,frank17@adventure-works.com,frank17,Frank Navarro,,Germany,AW00011338,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MDDRJS; rv:11.0) like Gecko
539,"Wingtip Toys (Nuangola, PA)",Dennis,She,05/01/1967,dennis25@adventure-works.com,dennis25,Dennis She,,France,AW00011339,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
540,"Wingtip Toys (Weld, ME)",Melody,Munoz,03/04/1947,melody8@adventure-works.com,melody8,Melody Munoz,,France,AW00011340,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
541,"Wingtip Toys (Mickleton, NJ)",Randy,Zeng,18/02/1942,randy24@adventure-works.com,randy24,Randy Zeng,,United Kingdom,AW00011341,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36"
542,"Wingtip Toys (Schererville, IN)",Marshall,Wang,07/03/1973,marshall0@adventure-works.com,marshall0,Marshall Wang,,France,AW00011342,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/8.0.57838 Mobile/12F69 Safari/600.1.4"
543,"Wingtip Toys (Lexington Heights, MI)",Arthur,Carlson,09/03/1975,arthur41@adventure-works.com,arthur41,Arthur Carlson,,United Kingdom,AW00011343,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
544,"Wingtip Toys (Broomtown, AL)",Jessie,Jimenez,21/01/1963,jessie3@adventure-works.com,jessie3,Jessie Jimenez,,United Kingdom,AW00011344,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; GIL 3.5; rv:11.0) like Gecko
545,"Wingtip Toys (Jamison, IA)",Robin,Ramos,09/09/1962,robin13@adventure-works.com,robin13,Robin Ramos,,France,AW00011345,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:41.0) Gecko/20100101 Firefox/41.0
546,"Wingtip Toys (Key Biscayne, FL)",Deanna,Gutierrez,18/05/1966,deanna37@adventure-works.com,deanna37,Deanna Gutierrez,,France,AW00011346,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-us; LG-V410/V41010d Build/KOT49I.V41010d) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.1599.103 Safari/537.36"
547,"Wingtip Toys (Chaseley, ND)",Roy,Navarro,17/06/1972,roy30@adventure-works.com,roy30,Roy Navarro,,Germany,AW00011347,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14"
548,"Wingtip Toys (Indian Creek, IL)",Shawn,Rai,21/03/1961,shawn19@adventure-works.com,shawn19,Shawn Rai,,Germany,AW00011348,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B411 Safari/600.1.4"
549,"Wingtip Toys (Lake Ronkonkoma, NY)",Mindy,Luo,30/08/1965,mindy10@adventure-works.com,mindy10,Mindy Luo,,Germany,AW00011349,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
550,"Wingtip Toys (Morrison Bluff, AR)",Cara,Zhou,14/07/1942,cara5@adventure-works.com,cara5,Cara Zhou,,United Kingdom,AW00011350,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
551,"Wingtip Toys (Huntingburg, IN)",Anne,Ramos,02/04/1950,anne19@adventure-works.com,anne19,Anne Ramos,,United Kingdom,AW00011351,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) Qt/4.8.1 Safari/534.34"
552,"Wingtip Toys (Shay, PA)",Raymond,Rodriguez,04/09/1945,raymond20@adventure-works.com,raymond20,Raymond Rodriguez,,France,AW00011352,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; USPortal; rv:11.0) like Gecko
553,"Wingtip Toys (Helotes, TX)",Carrie,Ortega,09/12/1946,carrie19@adventure-works.com,carrie19,Carrie Ortega,,United Kingdom,AW00011353,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
554,"Wingtip Toys (Hollandsburg, IN)",Deanna,Suarez,23/08/1947,deanna45@adventure-works.com,deanna45,Deanna Suarez,,Germany,AW00011354,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:40.0) Gecko/20100101 Firefox/40.0.2 Waterfox/40.0.2
555,"Wingtip Toys (Liberty Grove, MD)",Roberto,Gutierrez,26/06/1948,roberto11@adventure-works.com,roberto11,Roberto Gutierrez,,United Kingdom,AW00011355,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; SMJB; rv:11.0) like Gecko
556,"Wingtip Toys (Morita, TX)",Terrence,Carson,24/11/1985,terrence15@adventure-works.com,terrence15,Terrence Carson,,Australia,AW00011356,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; CMDTDF; .NET4.0C; .NET4.0E)
557,"Wingtip Toys (New Laguna, NM)",Ramon,Ye,19/09/1984,ramon9@adventure-works.com,ramon9,Ramon Ye,,Australia,AW00011357,"Mozilla/5.0 (iPad; CPU OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
558,"Wingtip Toys (Bourneville, OH)",Cynthia,Malhotra,10/05/1984,cynthia9@adventure-works.com,cynthia9,Cynthia Malhotra,,Australia,AW00011358,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36"
559,"Wingtip Toys (Mendoza, TX)",Jarrod,Prasad,03/03/1984,jarrod9@adventure-works.com,jarrod9,Jarrod Prasad,,Australia,AW00011359,Mozilla/5.0 (MSIE 9.0; Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
560,"Wingtip Toys (Palmas del Mar, PR)",Tyrone,Serrano,30/01/1984,tyrone15@adventure-works.com,tyrone15,Tyrone Serrano,,Australia,AW00011360,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
561,"Wingtip Toys (Marion Junction, AL)",Cindy,Ramos,26/10/1982,cindy22@adventure-works.com,cindy22,Cindy Ramos,,Australia,AW00011361,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
562,"Wingtip Toys (Ware Shoals, SC)",Damien,Shan,11/05/1983,damien26@adventure-works.com,damien26,Damien Shan,,Australia,AW00011362,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; TNJB; rv:11.0) like Gecko
563,"Wingtip Toys (Lostine, OR)",Julian,Ross,19/04/1983,julian5@adventure-works.com,julian5,Julian Ross,,Australia,AW00011363,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 SE 2.X MetaSr 1.0"
564,"Wingtip Toys (Tilleda, WI)",Jennifer,Collins,22/03/1985,jennifer6@adventure-works.com,jennifer6,Jennifer Collins,,Australia,AW00011364,Mozilla/5.0 (X11; FC Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0
565,"Wingtip Toys (Wapiti, WY)",Brittney,Sun,06/12/1984,brittney12@adventure-works.com,brittney12,Brittney Sun,,Australia,AW00011365,"Mozilla/5.0 (X11; CrOS armv7l 7262.52.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.86 Safari/537.36"
566,"Wingtip Toys (Amado, AZ)",Virginia,Patel,23/04/1985,virginia4@adventure-works.com,virginia4,Virginia Patel,,Australia,AW00011366,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MASAJS; rv:11.0) like Gecko
567,"Wingtip Toys (Jeromesville, OH)",Calvin,Nara,21/08/1984,calvin15@adventure-works.com,calvin15,Calvin Nara,,Australia,AW00011367,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; .NET4.0C; .NET4.0E)
568,"Wingtip Toys (Ovilla, TX)",Edward,Miller,24/05/1984,edward28@adventure-works.com,edward28,Edward Miller,,Australia,AW00011368,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; yie11; rv:11.0) like Gecko
569,"Wingtip Toys (West Frostproof, FL)",Ashlee,Tang,01/02/1984,ashlee11@adventure-works.com,ashlee11,Ashlee Tang,,Australia,AW00011369,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10532"
570,"Wingtip Toys (Flomaton, AL)",Alicia,Xu,29/09/1983,alicia3@adventure-works.com,alicia3,Alicia Xu,,Australia,AW00011370,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENUSMSE; rv:11.0) like Gecko
571,"Wingtip Toys (Pawlet, VT)",Lacey,Jai,24/11/1983,lacey1@adventure-works.com,lacey1,Lacey Jai,,Australia,AW00011371,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0
572,"Wingtip Toys (Trout Run, PA)",Wendy,Romero,12/11/1983,wendy8@adventure-works.com,wendy8,Wendy Romero,,Australia,AW00011372,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3)
573,"Wingtip Toys (Marin City, CA)",Carly,Luo,16/09/1954,carly5@adventure-works.com,carly5,Carly Luo,,Germany,AW00011373,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0
574,"Wingtip Toys (Molalla, OR)",Jimmy,Ortega,25/12/1948,jimmy26@adventure-works.com,jimmy26,Jimmy Ortega,,Germany,AW00011374,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)
575,"Wingtip Toys (Trumansburg, NY)",Francisco,Martinez,05/11/1948,francisco19@adventure-works.com,francisco19,Francisco Martinez,,United Kingdom,AW00011375,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T320 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
576,"Wingtip Toys (Goodings Grove, IL)",Lance,Vazquez,07/12/1948,lance14@adventure-works.com,lance14,Lance Vazquez,,United Kingdom,AW00011376,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/44.0.2403.67 Mobile/12H143 Safari/600.1.4"
